number;id;xscales;yscales
9563;a95ab6b7cdf0485bb609802b5ee32b67;0.767483734906809,0.7482668603420853,0.7184479430858931,0.6840379019690105,0.6506028277654662,0.6222272042224134,0.6014278190341523,0.5895314569091051;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9564;3c8e89e0793a20e7844303d3e9bb78f8;0.2325162650931909,0.25173313965791466,0.2815520569141068,0.31596209803098935,0.3493971722345337,0.37777279577758666,0.3985721809658476,0.41046854309089487;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9565;603834a534f54bac69731da3afca971f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.537038735532229,0.5272363353655187,0.5101109467100197,0.4867741204752135,0.45931550238426266,0.43110040534774385,0.40668606957871484,0.39096996310030147
9566;5ff2353f724c93910566d9a59175e096;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4629612644677709,0.47276366463448116,0.4898890532899802,0.5132258795247863,0.5406844976157372,0.5688995946522559,0.5933139304212851,0.6090300368996985
9567;08aecdf778318e17cfcd24e13647f0e9;0.77586046716611,0.7692625132329056,0.7577992269365971,0.7423073421766861,0.7242674246977576,0.7059390529566145,0.6902474702217035,0.6802276664755733;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9568;9e60fb4e269543647ea85f79df561a63;0.22413953283388988,0.23073748676709424,0.24220077306340282,0.25769265782331374,0.2757325753022422,0.2940609470433853,0.3097525297782964,0.3197723335244266;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9569;1eaf04ba1403928f6cbc419dcc5d564c;0.9492755623016421,0.9492755623016421,0.9492755623016421,0.9492755623016421,0.9492755623016421,0.9492755623016421,0.9492755623016421,0.9492755623016421;0.835739432447103,0.7937175262157392,0.716957381961595,0.6048995075542093,0.4606506635548768,0.29630829721598273,0.1387524863568236,0.028703196729905258
9570;c97b391e46c418e0e8df78c128e4db49;0.5777759272917607,0.5777759272917607,0.5777759272917607,0.5777759272917607,0.5777759272917607,0.5777759272917607,0.5777759272917607,0.5777759272917607;0.015360195648531267,0.07534165623759533,0.16434683230710867,0.26135030983757784,0.35023004538077085,0.42183255156813304,0.4722339637338058,0.5003078369814873
9571;d178c25788d0e460d1030d729e3f6aa9;0.7733713319994328,0.7133650786850028,0.6215837368648333,0.5176339796843396,0.4185879133506592,0.33600257954397833,0.27630632088443424,0.24247617102418317;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9572;4c0b5c12ffdf9152b22a3081e3165324;0.2266286680005673,0.28663492131499696,0.3784162631351667,0.4823660203156604,0.5814120866493407,0.6639974204560217,0.7236936791155656,0.7575238289758167;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9573;74c1a5096a1de3b85138a116512ac91d;0.015390024262761195,0.07461233029688179,0.16000188356775263,0.24983342863373934,0.3293324268032618,0.3915148677056056,0.4343263333147293,0.4578381523840281;0.9906392161437069,0.9906392161437069,0.9906392161437069,0.9906392161437069,0.9906392161437069,0.9906392161437069,0.9906392161437069,0.9906392161437069
9574;aaeb349f617a7e0090588f806bcf3dff;0.49223863514431837,0.49223863514431837,0.49223863514431837,0.49223863514431837,0.49223863514431837,0.49223863514431837,0.49223863514431837,0.49223863514431837;0.25918409831192574,0.24146870156111613,0.21079042267986106,0.16953211108014327,0.12177719043541009,0.07357457974764273,0.03255721836982298,0.006485737981437494
9575;222f50f4464a7dbdd6d091de37c6cb9b;0.8898725945269533,0.8115826267320844,0.7044556031096119,0.5985041709033748,0.5100217180313869,0.44400879011986866,0.4000940936014903,0.3764867368794332;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9576;ed52a8d57e262de7517da417222c48fd;0.11012740547304659,0.18841737326791547,0.29554439689038814,0.4014958290966252,0.48997828196861315,0.5559912098801314,0.5999059063985095,0.6235132631205668;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9577;83a2c017621dd2bf552e47373d886ad0;0.7248918292044503,0.692412902336998,0.6381373275164408,0.5688323759457553,0.49346776027530875,0.4222006215230795,0.36502405676422534,0.3302182152439933;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9578;f67b63ee67d701980db4462e373b5efc;0.2751081707955496,0.30758709766300185,0.361862672483559,0.4311676240542446,0.5065322397246912,0.5777993784769204,0.6349759432357746,0.6697817847560067;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9579;caffcea4a6844d421ab1288dc21f2043;0.8805375858429646,0.8576293107492005,0.8185976029407408,0.7673452928680894,0.7097303076332324,0.6533520958648013,0.6067231534875055,0.5777047339993838;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9580;cde4febc400125a6f70ef02bf4ddeb06;0.11946241415703532,0.14237068925079946,0.18140239705925923,0.2326547071319106,0.2902696923667675,0.3466479041351986,0.3932768465124944,0.42229526600061607;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9581;3c8fb5bcd72548c4efc9ae11039f0ddd;0.1625433114212621,0.1625433114212621,0.1625433114212621,0.1625433114212621,0.1625433114212621,0.1625433114212621,0.1625433114212621,0.1625433114212621;0.0027388005016510336,0.013913577733436317,0.03204889640381918,0.05427561141291089,0.07733605093976757,0.0981504301488404,0.11419547902368873,0.123691723623302
9582;85f47d724cb171099eb42fb6b3d25d0a;0.9774657599158172,0.9774657599158172,0.9774657599158172,0.9774657599158172,0.9774657599158172,0.9774657599158172,0.9774657599158172,0.9774657599158172;0.6284601847141534,0.5881961729789761,0.5175871292879287,0.4208207270022253,0.3061472290839136,0.18738516181252252,0.08385230081024399,0.016824606004108306
9583;a4f89c4d23e132b7c1d91c1a1d6bbc78;0.7505105932016614,0.7173108691243196,0.6628833316636237,0.5952345195656565,0.5239268121862788,0.4585607566746696,0.40750855656017443,0.377016573324732;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9584;e33da9d09809846c42d361f8c4bda455;0.2494894067983385,0.2826891308756802,0.3371166683363763,0.4047654804343433,0.47607318781372115,0.5414392433253304,0.5924914434398255,0.622983426675268;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9585;aaae896a4b2e61a179012f6fa1d7c4d4;0.0027091939879750186,0.013778919158846884,0.031797764782876686,0.05397337436238479,0.07708817301169428,0.09804615791175733,0.11426351209385438,0.12388712174328691;0.9391392526898331,0.9391392526898331,0.9391392526898331,0.9391392526898331,0.9391392526898331,0.9391392526898331,0.9391392526898331,0.9391392526898331
9586;e35a474b9d1c503826929190a73f3ed8;0.5745940139887071,0.5194547315780768,0.4313216666836848,0.32552631144069133,0.21826534370142844,0.12356794481975153,0.05189920363721984,0.010015167354280504;0.7327191245023307,0.7327191245023307,0.7327191245023307,0.7327191245023307,0.7327191245023307,0.7327191245023307,0.7327191245023307,0.7327191245023307
9587;24b05738dec85f61d2f2fa22d18465c6;0.6265734586876083,0.6007246134382366,0.5608273967800822,0.5151057347748926,0.47100291567840324,0.43382126607386307,0.4067100820354428,0.39125767994553273;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9588;62f8bbe05981f43b0aeff728ac00d01e;0.37342654131239156,0.3992753865617635,0.4391726032199178,0.48489426522510726,0.5289970843215968,0.5661787339261369,0.593289917964557,0.6087423200544673;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9589;aa66a8cb5e81c10cfabf504c2c727bff;0.01443139738284404,0.06983830952065312,0.1493748435169336,0.2326036457093322,0.30588150790783675,0.3629523507087731,0.4021199892966965,0.4235875852274422;0.5814067261189233,0.5814067261189233,0.5814067261189233,0.5814067261189233,0.5814067261189233,0.5814067261189233,0.5814067261189233,0.5814067261189233
9590;a1d4c1ed13946f52f7ea30ee684d90e1;0.054640461762303055,0.22951204834212743,0.4126818648526128,0.5507897415060348,0.6433622483636772,0.7022753674367198,0.73753260912012,0.7553419109211875;0.7959653635116596,0.7959653635116596,0.7959653635116596,0.7959653635116596,0.7959653635116596,0.7959653635116596,0.7959653635116596,0.7959653635116596
9591;2943cfbf3b4ccdee390630b5bf1c227b;0.005887876232188157,0.029775517821311267,0.0680836685105209,0.11427621338601558,0.16134114971193822,0.20308928037110893,0.23480798233249428,0.25339403699295165;0.9984535513089576,0.9984535513089576,0.9984535513089576,0.9984535513089576,0.9984535513089576,0.9984535513089576,0.9984535513089576,0.9984535513089576
9592;a2a782bd544e3fd7771837262e747649;0.4359320733195127,0.4211911546439194,0.3958321867847928,0.36206006422432047,0.3234385291642512,0.28495525691561413,0.25259707811659365,0.23221246711032126;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9593;9ea8e0f19added5dda3dad6acb95033a;0.5640679266804872,0.5788088453560806,0.6041678132152072,0.6379399357756793,0.6765614708357487,0.7150447430843858,0.7474029218834062,0.7677875328896787;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9594;9c82031973f35c33cd37fb3f6cf87999;0.031497643369245584,0.14506939070050268,0.2901761192075844,0.42316069378786886,0.5270035211468734,0.6005629057112702,0.6477639969269746,0.6725899732893337;0.8473990467203794,0.8473990467203794,0.8473990467203794,0.8473990467203794,0.8473990467203794,0.8473990467203794,0.8473990467203794,0.8473990467203794
9595;f100034ebdaa5beebfe093dd84c380d0;0.3638069636286094,0.34531515450720834,0.3158359930160909,0.28057461268541267,0.24496381856691163,0.2136398810067891,0.19000514000633373,0.17622125486107543;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9596;3b34e59e01c202b67e2f55b724c2f371;0.6361930363713905,0.6546848454927914,0.6841640069839092,0.7194253873145874,0.7550361814330883,0.7863601189932109,0.8099948599936663,0.8237787451389245;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9597;778afbd4a22ffb6f9204a75193def31a;0.021080561307075005,0.09995984411963509,0.20778939575752253,0.3143177880125096,0.4031923998007464,0.46944481289171064,0.5134937228587162,0.5371649459818443;0.8158310376492195,0.8158310376492195,0.8158310376492195,0.8158310376492195,0.8158310376492195,0.8158310376492195,0.8158310376492195,0.8158310376492195
9598;e2e235c7ce77a96b1abf86edeb05a43c;0.5311712388522684,0.5311712388522684,0.5311712388522684,0.5311712388522684,0.5311712388522684,0.5311712388522684,0.5311712388522684,0.5311712388522684;0.01879027717238048,0.08979607749496447,0.18867734911164163,0.28848509252161225,0.3734147383793061,0.4377363554350056,0.48098885114179407,0.5043951004919274
9599;cd2de78910e4a7ba612f123f61e21841;0.5774935568852319,0.5540841537609454,0.5131787828971383,0.4574210768839004,0.39179197246092556,0.324328462512441,0.2659311801243496,0.22832883201652454;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9600;1ba83cc83141fe4316e9f6317d38c556;0.4225064431147681,0.4459158462390543,0.48682121710286164,0.5425789231160996,0.6082080275390744,0.6756715374875588,0.7340688198756504,0.7716711679834753;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9601;5942bb8fa21834b2be3c1c25e04006a7;0.6627365271503685,0.6627365271503685,0.6627365271503685,0.6627365271503685,0.6627365271503685,0.6627365271503685,0.6627365271503685,0.6627365271503685;0.30797395469986716,0.28767014103472555,0.2522584305656801,0.20412582171638047,0.14767292887246414,0.08986758901656328,0.04001408049725846,0.00800283070083088
9602;a81c96828e0c5091e09a36fea9db001b;0.7605655069377114,0.7605655069377114,0.7605655069377114,0.7605655069377114,0.7605655069377114,0.7605655069377114,0.7605655069377114,0.7605655069377114;0.021501596718095733,0.10284616817327716,0.21637082680000708,0.3312503477914213,0.4292362777471998,0.5035880230848256,0.5536541467053966,0.5807707785866316
9603;1a60fc6382cf14f019c70e18292fe761;0.07113130447101558,0.07113130447101558,0.07113130447101558,0.07113130447101558,0.07113130447101558,0.07113130447101558,0.07113130447101558,0.07113130447101558;0.0010941241139703257,0.005602811527391111,0.013075443828396047,0.02250647811798692,0.03262363961928855,0.04206068049340175,0.04954219114374341,0.054057998192246694
9604;646d9e526c5f399c23538141e9f4f6ed;0.47021575219505857,0.47021575219505857,0.47021575219505857,0.47021575219505857,0.47021575219505857,0.47021575219505857,0.47021575219505857,0.47021575219505857;0.025337366015983586,0.023215797696618263,0.01970291514883274,0.01527538504840275,0.010533166345115036,0.006116651098937424,0.002620049666171158,0.0005115373563477935
9605;78b42e26c5345dbb105c5c4066f55523;0.47449065682261166,0.4516448287287626,0.4096470205235485,0.3477117198608242,0.26687224843106017,0.17321152131884238,0.08181766451708677,0.017029102162075396;0.6790468537088152,0.6790468537088152,0.6790468537088152,0.6790468537088152,0.6790468537088152,0.6790468537088152,0.6790468537088152,0.6790468537088152
9606;a2793508b45d536aa2b4d645de579a4a;0.9393238979931642,0.9393238979931642,0.9393238979931642,0.9393238979931642,0.9393238979931642,0.9393238979931642,0.9393238979931642,0.9393238979931642;0.019844892325987334,0.09711320490773075,0.2111114160908364,0.33446627779664406,0.4466863764308207,0.5365383144319584,0.5994916171089528,0.6344522370831973
9607;e91635e20b994813eec3eb6cddf49dd4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7609199622554443,0.7137765451176831,0.6371910431404474,0.5431966835230448,0.4455239014921829,0.3572305088497815,0.2890814924340323,0.2487118972596044
9608;4ff903b4bba7ff4cb5d665472e08241d;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.2390800377445555,0.2862234548823169,0.3628089568595526,0.4568033164769551,0.554476098507817,0.6427694911502183,0.7109185075659674,0.7512881027403955
9609;4fb34bede0630874120d66203b2235e4;0.4416982373358134,0.4416982373358134,0.4416982373358134,0.4416982373358134,0.4416982373358134,0.4416982373358134,0.4416982373358134,0.4416982373358134;0.36314945086176303,0.32896549840937656,0.27403848052661806,0.20763097705397635,0.1397709402965281,0.07940859797416684,0.03344133614811762,0.006463402626869624
9610;6c7214c19660007ceb77c1adaf228c08;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5552443590261804,0.5231340194612712,0.4674167616510014,0.3922618855287761,0.30495290996672575,0.2164751752748094,0.1409075436412695,0.09274135718345203
9611;6dc2ee7deb7bc82403907cca6abdc465;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.44475564097381953,0.47686598053872864,0.5325832383489985,0.6077381144712241,0.695047090033274,0.7835248247251905,0.8590924563587304,0.9072586428165478
9612;6e630ff44a4abd79a6f7b18eef77f5dc;0.5619304996267817,0.5545448473600241,0.5423982289063883,0.5272337960617238,0.5111679509927554,0.49636700112022014,0.48475774234737157,0.4778030855151931;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9613;74f21960e33c6f4710c85f7b0deb272a;0.43806950037321823,0.44545515263997587,0.4576017710936115,0.472766203938276,0.4888320490072446,0.5036329988797799,0.5152422576526284,0.5221969144848069;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9614;d531bd5c0bb4636da80468aabc990ea0;0.008045449389320301,0.04074900354537289,0.09340515892560083,0.15724534271201998,0.22268427447359476,0.28106569377549695,0.3256339259446198,0.3518349952745647;0.6093162939297125,0.6093162939297125,0.6093162939297125,0.6093162939297125,0.6093162939297125,0.6093162939297125,0.6093162939297125,0.6093162939297125
9615;31b5b65f26da1462d45da4fdff2281a8;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5146675877649612,0.49613064362762266,0.46380370856196806,0.4198705214439264,0.3683525207969446,0.3156109804094151,0.27013336144286254,0.2409361336279706
9616;319544923379c89dcf6d5aefc975bf9e;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.48533241223503876,0.5038693563723773,0.5361962914380318,0.5801294785560736,0.6316474792030552,0.6843890195905846,0.7298666385571376,0.7590638663720294
9617;19cbeda3d7b8206400925df9198ce2c8;0.6992767883903794,0.6674508853954698,0.6084827396519121,0.5204114530122598,0.4034239741646012,0.2649154637665802,0.12658576337223895,0.026565282965555985;0.9738202361219175,0.9738202361219175,0.9738202361219175,0.9738202361219175,0.9738202361219175,0.9738202361219175,0.9738202361219175,0.9738202361219175
9618;cdc137d03ae4ca09a771a67fae791de3;0.7368623541961773,0.7368623541961773,0.7368623541961773,0.7368623541961773,0.7368623541961773,0.7368623541961773,0.7368623541961773,0.7368623541961773;0.47859651411562865,0.45680275179488666,0.41642543008457134,0.35612735264986045,0.27604487351743073,0.1812497198817169,0.08659783163460229,0.01817196874215637
9619;bdd27534d54c61fbd24b715d7e2f3448;0.5931644675092785,0.5633209847338637,0.5098589537657487,0.4341643842851583,0.3406207413224556,0.23904866041717657,0.1463268780112722,0.0840955886136111;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9620;af2c45cf9cf79b2af7ab0893ed3fcef9;0.4068355324907214,0.43667901526613623,0.49014104623425125,0.5658356157148415,0.6593792586775443,0.7609513395828233,0.8536731219887278,0.9159044113863889;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9621;19b0bb1568035a4ee3e049eded5b9c8d;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8772092830452963,0.8291775596134493,0.7558838121963809,0.6731232396823225,0.5945132011849346,0.5291506078645676,0.48200694822072626,0.45532877530410243
9622;ecfe8495eece03092812cd466f0a99e7;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.1227907169547037,0.17082244038655053,0.24411618780361902,0.32687676031767754,0.40548679881506533,0.47084939213543237,0.5179930517792737,0.5446712246958973
9623;19fd968a3c5a52b07a94a31835b01338;0.547518349965166,0.5458528915784259,0.5431084845815699,0.5396728526132523,0.5360215848814315,0.5326473482910445,0.5299936987839239,0.5284010273095024;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9624;e5a9c6b64c68ee073ef454a50091dc65;0.4524816500348339,0.45414710842157413,0.45689151541843004,0.46032714738674757,0.46397841511856835,0.46735265170895524,0.470006301216076,0.47159897269049744;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9625;46772266f2863248578d3c955eed697e;0.4209580085491576,0.4209580085491576,0.4209580085491576,0.4209580085491576,0.4209580085491576,0.4209580085491576,0.4209580085491576,0.4209580085491576;0.3328207719197855,0.3120532878047073,0.27545492997298054,0.22492393532342617,0.1644739682195994,0.1012096411191478,0.04550238894540658,0.009157671849146688
9626;c0496f5dd11a8ea27b79ad671ee9872f;0.6977994520170254,0.6977994520170254,0.6977994520170254,0.6977994520170254,0.6977994520170254,0.6977994520170254,0.6977994520170254,0.6977994520170254;0.025790510659624028,0.12164603512899479,0.2510521433672489,0.37708346528316067,0.48087750244192146,0.557465621585426,0.6080195807472304,0.635066558344324
9627;23d19c21464c6298a79ebd85783db9e8;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6976814376662702,0.6794085651030048,0.6461309088415904,0.5977833601353623,0.5359500799313721,0.4660506696379398,0.3995785027089028,0.3534597427675392
9628;d106eaf6f28b0ff8e8ca71cd8374a2de;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.30231856233372956,0.3205914348969951,0.3538690911584096,0.4022166398646376,0.46404992006862783,0.5339493303620602,0.6004214972910971,0.6465402572324607
9629;b8dd20592cdddff14e61a52d001faa44;0.35405585595667377,0.32858512740735446,0.28493783642322484,0.2271420402027167,0.16150771737129052,0.09659187510939289,0.042377822615746366,0.008396567401454709;0.6333759546601232,0.6333759546601232,0.6333759546601232,0.6333759546601232,0.6333759546601232,0.6333759546601232,0.6333759546601232,0.6333759546601232
9630;69d9510a095ce466f5090f838498e3a9;0.876773089566353,0.876773089566353,0.876773089566353,0.876773089566353,0.876773089566353,0.876773089566353,0.876773089566353,0.876773089566353;0.614517125033992,0.5885130066501381,0.5398685086836317,0.46607431860489906,0.3658761331531378,0.24391530810764925,0.11834990392827273,0.025117188659264537
9631;ccf4a5d0a5940965c0a85aae63bf90a6;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5961469863735608,0.5860109802507955,0.568835559746994,0.5464618102723664,0.521550249879117,0.4974155676639683,0.4776328354950474,0.4654021365129604
9632;28bdba24b9b5116c756baf236659d1a1;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4038530136264392,0.4139890197492045,0.43116444025300593,0.4535381897276335,0.47844975012088287,0.5025844323360315,0.5223671645049526,0.5345978634870395
9633;4d00eb10de2cdf0752a26c914c3bc6b9;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8654836053808939,0.7942801239554445,0.6930873114778398,0.5884632624606114,0.4974017870395179,0.42715336699417333,0.37927869135725645,0.3531540956849106
9634;104a4942f099bcd85ed0c57751552a2a;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.13451639461910597,0.2057198760445554,0.3069126885221601,0.41153673753938846,0.502598212960482,0.5728466330058266,0.6207213086427436,0.6468459043150893
9635;37cd741c388c155bd974ccfade4b3950;0.0392173519299508,0.17900479636784583,0.35400052024901363,0.5109319929341234,0.631250102226786,0.7153279299610055,0.7687837344784897,0.7967459758569115;0.8879875843190926,0.8879875843190926,0.8879875843190926,0.8879875843190926,0.8879875843190926,0.8879875843190926,0.8879875843190926,0.8879875843190926
9636;aef8370808fa960d21cb857257f8b0db;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5208975705305369,0.4891737160386284,0.439199772250754,0.38037152177723077,0.32198273069466693,0.2714512740123159,0.2338260545685093,0.21207896021842312
9637;370c7bc056f855617cd6ae4ab2bc8563;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.47910242946946313,0.5108262839613715,0.560800227749246,0.6196284782227692,0.678017269305333,0.7285487259876842,0.7661739454314905,0.7879210397815769
9638;68537fbeae3c998f7832677e3c1fe7f1;0.02088503824006608,0.09930092537063029,0.20718675741094633,0.3145610251571233,0.404748668194585,0.47234258755107883,0.5174560696055561,0.5417566068398095;0.7504633031919994,0.7504633031919994,0.7504633031919994,0.7504633031919994,0.7504633031919994,0.7504633031919994,0.7504633031919994,0.7504633031919994
9639;b187bc51eac9d65e6e317a6790598eba;0.7392268172490749,0.7392268172490749,0.7392268172490749,0.7392268172490749,0.7392268172490749,0.7392268172490749,0.7392268172490749,0.7392268172490749;0.6066270940182958,0.5821302670276766,0.5360386717334763,0.4654459181327499,0.3682764989141897,0.24790525908732905,0.1215034694095393,0.02598174459897332
9640;19f1f83d366aa0e61a7c9f8df93f0c6c;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.36424612787723226,0.34519763193972125,0.31238052251250964,0.2685818670420186,0.21836190633462976,0.16818090472382352,0.12587760860761987,0.0991764926406702
9641;1ab45dc1bf5c69a26b488e35275355b5;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6357538721227675,0.6548023680602786,0.6876194774874904,0.7314181329579814,0.7816380936653701,0.8318190952761763,0.87412239139238,0.9008235073593297
9642;2e3a3c49576c8c3a5067d4a5c0fa3fcf;0.4757597186346758,0.4388789487835219,0.37669973700722276,0.29629026915292295,0.20753490325426494,0.12231586438409993,0.05302043518895168,0.010426906077083454;0.6874058833587986,0.6874058833587986,0.6874058833587986,0.6874058833587986,0.6874058833587986,0.6874058833587986,0.6874058833587986,0.6874058833587986
9643;3b5cd6c1ae475c31663c43c31f3e16b2;0.4676647995170831,0.44352534350537837,0.3996054038145662,0.3358918169695812,0.25457107112027705,0.16286388977672167,0.07587079824148386,0.0156387291181044;0.9587394053173572,0.9587394053173572,0.9587394053173572,0.9587394053173572,0.9587394053173572,0.9587394053173572,0.9587394053173572,0.9587394053173572
9644;158ccefde789d03a3ed57706fd177f67;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6299153391376495,0.624209057554356,0.6148450813740142,0.6031906453408002,0.5908868524206299,0.5795910853500037,0.5707574135921775,0.5654765218071461
