number;id;weights_scaled
62;5ea66817f942ed3b8ab166bb9c3ba12f;7.7254351122692123e-03 1.6971402677805753e-02 2.3941078532098033e-02 2.7678855562275000e-02 2.7678855562275000e-02 2.3941078532098033e-02 1.6971402677805753e-02 7.7254351122692123e-03 1.5976023131215638e-02 3.5096472601160493e-02 4.9509602871119121e-02 5.7239240286440507e-02 5.7239240286440507e-02 4.9509602871119121e-02 3.5096472601160493e-02 1.5976023131215638e-02 2.0184229436997308e-02 4.4341151085777783e-02 6.2550809765211574e-02 7.2316492612202687e-02 7.2316492612202687e-02 6.2550809765211574e-02 4.4341151085777783e-02 2.0184229436997308e-02 1.9840608342021070e-02 4.3586276844174404e-02 6.1485929988142916e-02 7.1085359541019022e-02 7.1085359541019022e-02 6.1485929988142916e-02 4.3586276844174404e-02 1.9840608342021070e-02 1.5968404540900635e-02 3.5079735917440534e-02 4.9485992903993040e-02 5.7211944236722587e-02 5.7211944236722587e-02 4.9485992903993040e-02 3.5079735917440534e-02 1.5968404540900635e-02 1.0609672094298658e-02 2.3307556762188816e-02 3.2879312183466521e-02 3.8012562036125068e-02 3.8012562036125068e-02 3.2879312183466521e-02 2.3307556762188816e-02 1.0609672094298658e-02 5.7358371345182894e-03 1.2600610876871102e-02 1.7775325957593933e-02 2.0550481010827057e-02 2.0550481010827057e-02 1.7775325957593933e-02 1.2600610876871102e-02 5.7358371345182894e-03 2.1066181595657701e-03 4.6278642632812334e-03 6.5283974381209449e-03 7.5476369830461678e-03 7.5476369830461678e-03 6.5283974381209449e-03 4.6278642632812334e-03 2.1066181595657701e-03
63;b91f7d4f3d6e90ca1169e596791c6dca;2.4894694154862858e-03 5.4689201695837337e-03 7.7148512560487638e-03 8.9193247210779085e-03 8.9193247210779085e-03 7.7148512560487638e-03 5.4689201695837337e-03 2.4894694154862858e-03 6.4738582102952177e-03 1.4221911512977093e-02 2.0062448983901887e-02 2.3194678840655718e-02 2.3194678840655718e-02 2.0062448983901887e-02 1.4221911512977093e-02 6.4738582102952177e-03 1.1542196600854222e-02 2.5356146735139595e-02 3.5769200211792078e-02 4.1353630953297242e-02 4.1353630953297242e-02 3.5769200211792078e-02 2.5356146735139595e-02 1.1542196600854222e-02 1.6848024584185630e-02 3.7012104223058680e-02 5.2211930307990963e-02 6.0363465901709552e-02 6.0363465901709552e-02 5.2211930307990963e-02 3.7012104223058680e-02 1.6848024584185630e-02 2.0727456412410611e-02 4.5534523835817950e-02 6.4234267006146692e-02 7.4262777937428817e-02 7.4262777937428817e-02 6.4234267006146692e-02 4.5534523835817950e-02 2.0727456412410611e-02 2.1115428977288461e-02 4.6386830344227553e-02 6.5436591730781091e-02 7.5652814411662453e-02 7.5652814411662453e-02 6.5436591730781091e-02 4.6386830344227553e-02 2.1115428977288461e-02 1.6805938586622722e-02 3.6919648794806761e-02 5.2081506046041622e-02 6.0212679281822223e-02 6.0212679281822223e-02 5.2081506046041622e-02 3.6919648794806761e-02 1.6805938586622722e-02 8.1644179701693426e-03 1.7935769699443802e-02 2.5301483858464795e-02 2.9251652814669935e-02 2.9251652814669935e-02 2.5301483858464795e-02 1.7935769699443802e-02 8.1644179701693426e-03
64;f87f0151b2214ee42e60ecdd15d0bcb2;3.2118539910419195e-04 3.2077058417376916e-03 8.7281329296224532e-03 1.4543035626394526e-02 1.7967092993745680e-02 1.7580909221356009e-02 1.3380790169824729e-02 6.3259363375045841e-03 7.0754140458558976e-04 7.0662760474590070e-03 1.9227263118556652e-02 3.2036948455434706e-02 3.9579826685859756e-02 3.8729102252320041e-02 2.9476631666326678e-02 1.3935447830105018e-02 9.9787953225270168e-04 9.9659070190075486e-03 2.7117127672823049e-02 4.5183242708245495e-02 5.5821326663058821e-02 5.4621503989971773e-02 4.1572304809553866e-02 1.9653828406072781e-02 1.1522636109392909e-03 1.1507753200601890e-02 3.1312476706029435e-02 5.2173634389698187e-02 6.4457556459113288e-02 6.3072111555777813e-02 4.8004041697309041e-02 2.2694512672765128e-02 1.1522790659624293e-03 1.1507908237727025e-02 3.1312897165026825e-02 5.2174336102523602e-02 6.4458422819640745e-02 6.3072959255369321e-02 4.8004685882573166e-02 2.2694819037825571e-02 9.9580726135505004e-04 9.9452107993645254e-03 2.7060813022124021e-02 4.5089409145062952e-02 5.5705398657723372e-02 5.4508071073434319e-02 4.1485968859290547e-02 1.9613013766702055e-02 7.0628331958112571e-04 7.0537109616338901e-03 1.9193072618578801e-02 3.1979981325734125e-02 3.9509449445754137e-02 3.8660234747226317e-02 2.9424216592456000e-02 1.3910667865980298e-02 3.2109080428794522e-04 3.2067608942753334e-03 8.7255624950694950e-03 1.4538751986353004e-02 1.7961800537326562e-02 1.7575730496071109e-02 1.3376849366563179e-02 6.3240734533105405e-03
65;3eb646bd268db4de11afd95bf548ecaa;1.3692882138248595e-04 3.0180217692733839e-04 4.2450747936211963e-04 4.9083433603076701e-04 4.9237802614055795e-04 4.2417931361055913e-04 2.9826317341099829e-04 1.3548480937164323e-04 2.7551807917776340e-04 6.0726409099530585e-04 8.5416268435088206e-04 9.8762058926504673e-04 9.9072674003954347e-04 8.5350231599846710e-04 6.0014317255757785e-04 2.7261254183943089e-04 3.3288038375120656e-04 7.3369522805540564e-04 1.0319975577478175e-03 1.1932412301639392e-03 1.1969939962555188e-03 1.0311997167591726e-03 7.2509172773793261e-04 3.2936990337873183e-04 3.0178575760057131e-04 6.6516019471981594e-04 9.3559788003220285e-04 1.0817796270537283e-03 1.0851818562065574e-03 9.3487458035575372e-04 6.5736034005080420e-04 2.9860321957259572e-04 2.0600624354715679e-04 4.5405438903868523e-04 6.3866169352904279e-04 7.3844886388886035e-04 7.4077132753135391e-04 6.3816796149821734e-04 4.4873002055956305e-04 2.0383375282782243e-04 1.0587023895843469e-04 2.3334655644135764e-04 3.2821950120151956e-04 3.7950191479055816e-04 3.8069547581539301e-04 3.2796575935464264e-04 2.3061028989649753e-04 1.0475376264225897e-04 3.5380362303633339e-05 7.7981180759206361e-05 1.0968640205618047e-04 1.2682426494473574e-04 1.2722313437986402e-04 1.0960160638066437e-04 7.7066753616944426e-05 3.5007250934439743e-05 4.2165979924345448e-06 9.2937221884338385e-06 1.3072319939237800e-05 1.5114794651899372e-05 1.5162331883951397e-05 1.3062214483646926e-05 9.1847420005617305e-06 4.1721308178859648e-06
66;02eb47b05052e2c3d4daca8647b7d68e;4.1017860930564170e-07 5.1316679836659059e-06 1.7665022146402589e-05 3.5403976783014268e-05 5.2387591892504151e-05 5.8356948716632931e-05 4.9773999564254690e-05 2.5493906602592672e-05 1.0019008957430017e-06 1.2534594653502694e-05 4.3148524346976240e-05 8.6477637107031905e-05 1.2796175783467447e-04 1.4254248074791156e-04 1.2157780767882849e-04 6.2271329142681278e-05 1.4944385162587040e-06 1.8696642431390422e-05 6.4360477232488662e-05 1.2899031430335266e-04 1.9086815923034816e-04 2.1261683295301252e-04 1.8134584598244633e-04 9.2884120385348825e-05 1.7878577577777944e-06 2.2367553543395346e-05 7.6997057217760242e-05 1.5431636501303563e-04 2.2834336229588458e-04 2.5436216991915449e-04 2.1695141513437575e-04 1.1112105218775601e-04 1.7923632913052140e-06 2.2423922570814491e-05 7.7191100952377493e-05 1.5470527476833953e-04 2.2891881765260249e-04 2.5500321624461565e-04 2.1749815761236638e-04 1.1140108900081530e-04 1.5913460830293197e-06 1.9909033392695739e-05 6.8533956635533094e-05 1.3735475160698866e-04 2.0324508983321610e-04 2.2640406140793758e-04 1.9310527875193573e-04 9.8907223306198287e-05 1.0794800777722281e-06 1.3505173911382515e-05 4.6489600656356937e-05 9.3173772416816540e-05 1.3787008735956089e-04 1.5357983866727776e-04 1.3099181190720261e-04 6.7093125255435801e-05 4.7635041717444779e-07 5.9595311915783842e-06 2.0514821621754960e-05 4.1115503249476639e-05 6.0838989220474485e-05 6.7771351590224734e-05 5.7803762536582944e-05 2.9606695862416687e-05
67;66dc3f35dd08f2cd0316cdf1bcc43fa6;6.7136880477234135e-03 1.3775455511377080e-02 1.7417190711298460e-02 1.7492057555118054e-02 1.5053986897554199e-02 1.1313044631828702e-02 7.1518447644753130e-03 3.0577237627326861e-03 1.4748774878728806e-02 3.0262218134805813e-02 3.8262460661682846e-02 3.8426929760861588e-02 3.3070923492587473e-02 2.4852740741272947e-02 1.5711327015652716e-02 6.7172735905083360e-03 2.0805680256803252e-02 4.2690056601411092e-02 5.3975772829349712e-02 5.4207784743408594e-02 4.6652217939560967e-02 3.5059059591037653e-02 2.2163525376551106e-02 9.4758681768984231e-03 2.4053946355459696e-02 4.9354999150585610e-02 6.2402686579167047e-02 6.2670921122124357e-02 5.3935748979631430e-02 4.0532620335734078e-02 2.5623783691528415e-02 1.0955278653962338e-02 2.4053946355459696e-02 4.9354999150585610e-02 6.2402686579167047e-02 6.2670921122124357e-02 5.3935748979631430e-02 4.0532620335734078e-02 2.5623783691528415e-02 1.0955278653962338e-02 2.0805680256803252e-02 4.2690056601411092e-02 5.3975772829349712e-02 5.4207784743408594e-02 4.6652217939560967e-02 3.5059059591037653e-02 2.2163525376551106e-02 9.4758681768984231e-03 1.4748774878728806e-02 3.0262218134805813e-02 3.8262460661682846e-02 3.8426929760861588e-02 3.3070923492587473e-02 2.4852740741272947e-02 1.5711327015652716e-02 6.7172735905083360e-03 6.7136880477234135e-03 1.3775455511377080e-02 1.7417190711298460e-02 1.7492057555118054e-02 1.5053986897554199e-02 1.1313044631828702e-02 7.1518447644753130e-03 3.0577237627326861e-03
68;4c1cd81676520082469f5b61898429a0;3.5304776571623065e-03 8.7122472097507109e-03 1.4391315093824422e-02 1.9272134842441748e-02 2.1729189192143641e-02 2.0522569036659569e-02 1.5407853762101910e-02 7.2467459466410292e-03 7.7558295544466905e-03 1.9139252802789750e-02 3.1615151764408080e-02 4.2337441984672465e-02 4.7735152037769582e-02 4.5084422824426706e-02 3.3848305862032767e-02 1.5919807981932051e-02 1.0940929749277638e-02 2.6999203489319942e-02 4.4598601869586418e-02 5.9724233915486702e-02 6.7338631070984575e-02 6.3599322218984997e-02 4.7748849297008941e-02 2.2457623588755360e-02 1.2649071504495634e-02 3.1214427231230878e-02 5.1561514147020031e-02 6.9048620424428969e-02 7.7851807748603119e-02 7.3528703028050563e-02 5.5203590815042849e-02 2.5963797694064313e-02 1.2649071504495634e-02 3.1214427231230878e-02 5.1561514147020031e-02 6.9048620424428969e-02 7.7851807748603119e-02 7.3528703028050563e-02 5.5203590815042849e-02 2.5963797694064313e-02 1.0940929749277638e-02 2.6999203489319942e-02 4.4598601869586418e-02 5.9724233915486702e-02 6.7338631070984575e-02 6.3599322218984997e-02 4.7748849297008941e-02 2.2457623588755360e-02 7.7558295544466905e-03 1.9139252802789750e-02 3.1615151764408080e-02 4.2337441984672465e-02 4.7735152037769582e-02 4.5084422824426706e-02 3.3848305862032767e-02 1.5919807981932051e-02 3.5304776571623065e-03 8.7122472097507109e-03 1.4391315093824422e-02 1.9272134842441748e-02 2.1729189192143641e-02 2.0522569036659569e-02 1.5407853762101910e-02 7.2467459466410292e-03
69;3fcff45cdb5d88e46f5a3a13983bfb63;4.8419447704694373e-03 1.0674316396448657e-02 1.5051251451589153e-02 1.7383494907628950e-02 1.7379118263908363e-02 1.5036123176062996e-02 1.0675831935190202e-02 4.8432832985714856e-03 1.0036565752178025e-02 2.2126124991445419e-02 3.1198801083102853e-02 3.6033166163490477e-02 3.6024092285236481e-02 3.1167444371599910e-02 2.2129268657865568e-02 1.0039340549980166e-02 1.2654395050504275e-02 2.7897264946050413e-02 3.9336359828509991e-02 4.5431666159732709e-02 4.5420225606045798e-02 3.9296821377071335e-02 2.7901227675935350e-02 1.2657893907846796e-02 1.2106019739967331e-02 2.6688343106668948e-02 3.7631727908445239e-02 4.3462896750226521e-02 4.3451951598223411e-02 3.7593903552672420e-02 2.6692133704286577e-02 1.2109366778252648e-02 9.0533971835729081e-03 1.9958680267425116e-02 2.8142609198357007e-02 3.2503404716305147e-02 3.2495221333494799e-02 2.8114323158387768e-02 1.9961514201851993e-02 9.0559006237810828e-03 4.9369009599602477e-03 1.0883652182551050e-02 1.5346424215193648e-02 1.7724406649785023e-02 1.7719942663736173e-02 1.5330998617289813e-02 1.0885197979859261e-02 4.9382661484148292e-03 1.6502227708907300e-03 3.6380009640530667e-03 5.1297398022484520e-03 5.9246109338957588e-03 5.9231194527152014e-03 5.1245836794181036e-03 3.6385175393368278e-03 1.6506789755583932e-03 1.7190096013085723e-04 3.7896452120334597e-04 5.3435652842603193e-04 6.1715689085007036e-04 6.1700151999798960e-04 5.3381938473642820e-04 3.7901836006302243e-04 1.7194848658211919e-04
70;f250352716bf4bf8e724340fcd1a211f;3.0265134284928759e-03 6.6648020030564562e-03 9.3794929700385422e-03 1.0861063738750239e-02 1.0859351376894560e-02 9.3989955270462073e-03 6.6587250885274942e-03 3.0352952478181071e-03 6.3422599359047975e-03 1.3966536147161441e-02 1.9655352295628065e-02 2.2760082136625618e-02 2.2756493447822115e-02 1.9696220806303930e-02 1.3953800834673629e-02 6.3606630980204892e-03 8.1262982353611235e-03 1.7895236999626314e-02 2.5184280751674316e-02 2.9162351117353536e-02 2.9157753194769230e-02 2.5236644783421650e-02 1.7878918286684621e-02 8.1498788492497531e-03 7.9452266168771133e-03 1.7496492416989810e-02 2.4623119861963853e-02 2.8512550228180025e-02 2.8508053777840638e-02 2.4674317526492209e-02 1.7480538015159110e-02 7.9682816818362253e-03 6.0874239666390889e-03 1.3405352327691812e-02 1.8865586621461761e-02 2.1845566873460866e-02 2.1842121032267910e-02 1.8904813072358927e-02 1.3393128431569774e-02 6.1050875536149043e-03 3.4142800138415664e-03 7.5187180848145354e-03 1.0581224003637327e-02 1.2252617682985609e-02 1.2250685775616577e-02 1.0603225167754757e-02 7.5118623126237804e-03 3.4241872124825858e-03 1.1441119122808311e-03 2.5194931473254069e-03 3.5457268917209440e-03 4.1058046183027252e-03 4.1051571279836071e-03 3.5530993157356270e-03 2.5171958242909921e-03 1.1474318075719071e-03 1.0574228854216365e-04 2.3285918996469060e-04 3.2770683411577654e-04 3.7947091010071910e-04 3.7941107317485172e-04 3.2838821576233415e-04 2.3264685352746204e-04 1.0604912045672660e-04
71;efe0829aba793524eac68ab4716dd7a2;6.1641420967342578e-03 1.3541611707625066e-02 1.9102916897375165e-02 2.2085434861068082e-02 2.2085458932608548e-02 1.9103039929956860e-02 1.3541783455264658e-02 6.1641879053619805e-03 1.2850556902384071e-02 2.8230569547755900e-02 3.9824375011902384e-02 4.6042112979831920e-02 4.6042161053359093e-02 3.9824632818043902e-02 2.8230929160792242e-02 1.2850652168652906e-02 1.6329726542591547e-02 3.5873737066635603e-02 5.0606460913629414e-02 5.8507595116972816e-02 5.8507656151343401e-02 5.0606783532845957e-02 3.5874194464628612e-02 1.6329847682364292e-02 1.6017207400867945e-02 3.5187182654349634e-02 4.9637948141967328e-02 5.7387870306365683e-02 5.7387933029299801e-02 4.9638270267812097e-02 3.5187632141828705e-02 1.6017325570248400e-02 1.2512995086257072e-02 2.7489000490714274e-02 3.8778258559943539e-02 4.4832667626718795e-02 4.4832714668919381e-02 3.8778506088224259e-02 2.7489351427462640e-02 1.2513086995775203e-02 7.6089528541634253e-03 1.6715623168754738e-02 2.3580439441107874e-02 2.7262029035099816e-02 2.7262059552285108e-02 2.3580591952010243e-02 1.6715836274637845e-02 7.6090086920274254e-03 3.3516290219364085e-03 7.3629796467114105e-03 1.0386828561620242e-02 1.2008513500080861e-02 1.2008525518462656e-02 1.0386895092237407e-02 7.3630739714422543e-03 3.3516535093928343e-03 9.2393345215625953e-04 2.0297305446376648e-03 2.8633055692463888e-03 3.3103505222489651e-03 3.3103540782719884e-03 2.8633240241336430e-03 2.0297563738725251e-03 9.2394024710270499e-04
72;8c47dd112252c6fa7a88de325de76a68;4.0889950751954642e-03 8.9827926790162320e-03 1.2671771983062035e-02 1.4650139757363748e-02 1.4650139757363748e-02 1.2671771983062035e-02 8.9827926790162320e-03 4.0889950751954642e-03 9.6637995764519459e-03 2.1229643589796465e-02 2.9948058745694808e-02 3.4623669576174750e-02 3.4623669576174750e-02 2.9948058745694808e-02 2.1229643589796465e-02 9.6637995764519459e-03 1.5433964171446560e-02 3.3905665773109703e-02 4.7829765303879890e-02 5.5297139752859270e-02 5.5297139752859270e-02 4.7829765303879890e-02 3.3905665773109703e-02 1.5433964171446560e-02 2.0714624093021855e-02 4.5506333519483425e-02 6.4194499722910137e-02 7.4216802026722345e-02 7.4216802026722345e-02 6.4194499722910137e-02 4.5506333519483425e-02 2.0714624093021855e-02 2.4248715754313161e-02 5.3270102396241560e-02 7.5146629249988037e-02 8.6878821863167491e-02 8.6878821863167491e-02 7.5146629249988037e-02 5.3270102396241560e-02 2.4248715754313161e-02 2.4188699584444976e-02 5.3138257578284977e-02 7.4960639488229758e-02 8.6663794635180785e-02 8.6663794635180785e-02 7.4960639488229758e-02 5.3138257578284977e-02 2.4188699584444976e-02 1.9209847361066266e-02 4.2200607500549908e-02 5.9531205372562464e-02 6.8825455492580428e-02 6.8825455492580428e-02 5.9531205372562464e-02 4.2200607500549908e-02 1.9209847361066266e-02 9.3709366011919537e-03 2.0586275881657418e-02 2.9040478086748096e-02 3.3574393791192023e-02 3.3574393791192023e-02 2.9040478086748096e-02 2.0586275881657418e-02 9.3709366011919537e-03
73;b37889c15a1ebc760ffd20eef10fe098;2.4860611008883154e-03 5.4677293412232885e-03 7.7052329473736095e-03 8.9157998816414424e-03 8.9160236375516577e-03 7.7141480775241508e-03 5.4693468551258416e-03 2.4898790973135495e-03 5.1613751599922869e-03 1.1351692487544465e-02 1.5997031170451634e-02 1.8510319838904166e-02 1.8510784950279569e-02 1.6015540196055330e-02 1.1355051332256850e-02 5.1693017160929361e-03 6.5320713802912633e-03 1.4366338715655185e-02 2.0245331028145356e-02 2.3426069705610401e-02 2.3426656313727718e-02 2.0268756116168539e-02 1.4370590437908436e-02 6.5421032677218088e-03 6.3051226019446979e-03 1.3867199510600205e-02 1.9541932217537559e-02 2.2612160693942247e-02 2.2612727160440976e-02 1.9564543756441281e-02 1.3871302586144461e-02 6.3148059261764920e-03 4.7549350910103009e-03 1.0457787706473046e-02 1.4737321823431439e-02 1.7052697747904473e-02 1.7053127007984822e-02 1.4754374148414094e-02 1.0460881237946661e-02 4.7622375210580967e-03 2.6194746302190181e-03 5.7611527826238428e-03 8.1187309150090922e-03 9.3942628211983407e-03 9.3944984816847783e-03 8.1281242667890150e-03 5.7628571099182686e-03 2.6234975590393376e-03 8.5464610917434494e-04 1.8796695225300002e-03 2.6488676640334771e-03 3.0650307825694522e-03 3.0651073997533850e-03 2.6519324904718993e-03 1.8802257068315958e-03 8.5595862006655038e-04 7.8343084205162000e-05 1.7230420509236409e-04 2.4281451540924206e-04 2.8096303738292690e-04 2.8097008104391476e-04 2.4309546445006302e-04 1.7235518219022361e-04 7.8463403428914052e-05
74;2b8f9bdf4dcbc51156dd8bec51c89107;9.6812570717990966e-03 2.1267994592552530e-02 3.0002159422356515e-02 3.4686216667072646e-02 3.4686216667072646e-02 3.0002159422356515e-02 2.1267994592552530e-02 9.6812570717990966e-03 2.0407070637528685e-02 4.4830693447141655e-02 6.3241393351064976e-02 7.3114892872278153e-02 7.3114892872278153e-02 6.3241393351064976e-02 4.4830693447141655e-02 2.0407070637528685e-02 2.6863783758584708e-02 5.9014940257846746e-02 8.3250709803018783e-02 9.6248143917378348e-02 9.6248143917378348e-02 8.3250709803018783e-02 5.9014940257846746e-02 2.6863783758584708e-02 2.8437583952710000e-02 6.2472298508968439e-02 8.8127907461639399e-02 1.0188678920065729e-01 1.0188678920065729e-01 8.8127907461639399e-02 6.2472298508968439e-02 2.8437583952710000e-02 2.5800614532942308e-02 5.6679347144861794e-02 7.9955954549222094e-02 9.2438998282580828e-02 9.2438998282580828e-02 7.9955954549222094e-02 5.6679347144861794e-02 2.5800614532942308e-02 2.0304731333127650e-02 4.4605872253316838e-02 6.2924244441265154e-02 7.2748229404953027e-02 7.2748229404953027e-02 6.2924244441265154e-02 4.4605872253316838e-02 2.0304731333127650e-02 1.3323702864558844e-02 2.9269798165121437e-02 4.1290077773373061e-02 4.7736450023003266e-02 4.7736450023003266e-02 4.1290077773373061e-02 2.9269798165121437e-02 1.3323702864558844e-02 5.7912739150532801e-03 1.2722395593453119e-02 1.7947124218412543e-02 2.0749101103930762e-02 2.0749101103930762e-02 1.7947124218412543e-02 1.2722395593453119e-02 5.7912739150532801e-03
75;b30d09cf8ecf90ca944eb552a0e247b7;5.0192284352269562e-04 1.1026594286372136e-03 1.5555140617366158e-03 1.7983493645467874e-03 1.7983343198339978e-03 1.5554550297575138e-03 1.1026155692546423e-03 5.0189883216699782e-04 2.0059141451510784e-03 4.4067331506455589e-03 6.2165481001077881e-03 7.1870295694196557e-03 7.1869694775106886e-03 6.2163121243250285e-03 4.4065577655991468e-03 2.0058180402707216e-03 4.7701738300780080e-03 1.0479452694746616e-02 1.4783292372713181e-02 1.7091149623945274e-02 1.7091007210413900e-02 1.4782732188437181e-02 1.0479035838848438e-02 4.7699452733973970e-03 8.2291903735147026e-03 1.8078463325922951e-02 2.5503164279079216e-02 2.9484528336330067e-02 2.9484283324868681e-02 2.5502197901544905e-02 1.8077744626691705e-02 8.2287964755798498e-03 1.0913814331353518e-02 2.3976234208678660e-02 3.3823108586180949e-02 3.9103323533813274e-02 3.9102994238409169e-02 3.3821826864398594e-02 2.3975282352840625e-02 1.0913292416589839e-02 1.1494813914429912e-02 2.5252614699420712e-02 3.5623690146424074e-02 4.1184996378160567e-02 4.1184653907525598e-02 3.5622341011518517e-02 2.5251610502917864e-02 1.1494264053430181e-02 9.2588045536231081e-03 2.0340392768296245e-02 2.8694052249882064e-02 3.3173553262073788e-02 3.3173276839292540e-02 2.8692964890107760e-02 2.0339583638964476e-02 9.2583610958505702e-03 4.5072580799950602e-03 9.9018619316014085e-03 1.3968488073907478e-02 1.6149144608307766e-02 1.6149010026513356e-02 1.3967959033806187e-02 9.9014681196309406e-03 4.5070424740539135e-03
76;d59209aa52dc5f85f89cb91d2a0d09ad;6.8586149409846572e-03 1.5067153407398821e-02 2.1254807857068767e-02 2.4573193554791740e-02 2.4573193554791740e-02 2.1254807857068767e-02 1.5067153407398821e-02 6.8586149409846572e-03 1.4718180988648247e-02 3.2333217820504558e-02 4.5611557378721891e-02 5.2732616325678404e-02 5.2732616325678404e-02 4.5611557378721891e-02 3.2333217820504558e-02 1.4718180988648247e-02 1.9929347569521388e-02 4.3781221095383446e-02 6.1760932338636901e-02 7.1403296359462867e-02 7.1403296359462867e-02 6.1760932338636901e-02 4.3781221095383446e-02 1.9929347569521388e-02 2.1855569156219248e-02 4.8012786271901899e-02 6.7730281845451962e-02 7.8304604609981024e-02 7.8304604609981024e-02 6.7730281845451962e-02 4.8012786271901899e-02 2.1855569156219248e-02 2.0613838741424230e-02 4.5284926082733219e-02 6.3882166503820406e-02 7.3855706095020915e-02 7.3855706095020915e-02 6.3882166503820406e-02 4.5284926082733219e-02 2.0613838741424230e-02 1.6843491675661910e-02 3.7002146231730072e-02 5.2197882850809833e-02 6.0347225299273360e-02 6.0347225299273360e-02 5.2197882850809833e-02 3.7002146231730072e-02 1.6843491675661910e-02 1.1397260578848531e-02 2.5037748152246651e-02 3.5320044321600554e-02 4.0834351047302681e-02 4.0834351047302681e-02 3.5320044321600554e-02 2.5037748152246651e-02 1.1397260578848531e-02 5.0506345250025666e-03 1.1095342988010555e-02 1.5651887051381191e-02 1.8095522321243451e-02 1.8095522321243451e-02 1.5651887051381191e-02 1.1095342988010555e-02 5.0506345250025666e-03
77;4241b712bf08fde7eef6dd8788ea8be0;3.3812630763462486e-03 7.4280317411678648e-03 1.0478514630189024e-02 1.2114462285704338e-02 1.2114462285704338e-02 1.0478514630189024e-02 7.4280317411678648e-03 3.3812630763462486e-03 7.8072451622707741e-03 1.7151124762256744e-02 2.4194607401778350e-02 2.7971966374109980e-02 2.7971966374109980e-02 2.4194607401778350e-02 1.7151124762256744e-02 7.8072451622707741e-03 1.1831622231652301e-02 2.5991963210738645e-02 3.6666128560220536e-02 4.2390591346396361e-02 4.2390591346396361e-02 3.6666128560220536e-02 2.5991963210738645e-02 1.1831622231652301e-02 1.4884820864466155e-02 3.2699295898125556e-02 4.6127973385789188e-02 5.3329657267275871e-02 5.3329657267275871e-02 4.6127973385789188e-02 3.2699295898125556e-02 1.4884820864466155e-02 1.6132338296420717e-02 3.5439869131555266e-02 4.9994022659978564e-02 5.7799289632144452e-02 5.7799289632144452e-02 4.9994022659978564e-02 3.5439869131555266e-02 1.6132338296420717e-02 1.4921154906895523e-02 3.2779115307132303e-02 4.6240572372195601e-02 5.3459835658237809e-02 5.3459835658237809e-02 4.6240572372195601e-02 3.2779115307132303e-02 1.4921154906895523e-02 1.1134202904135641e-02 2.4459857371965623e-02 3.4504830115895772e-02 3.9891862336037420e-02 3.9891862336037420e-02 3.4504830115895772e-02 2.4459857371965623e-02 1.1134202904135641e-02 5.2049711211796888e-03 1.1434392955239452e-02 1.6130175266317458e-02 1.8648482807155156e-02 1.8648482807155156e-02 1.6130175266317458e-02 1.1434392955239452e-02 5.2049711211796888e-03
78;cbdec2d80700aca54a81954e6b6c0d78;3.0636149335836018e-05 3.2011640429118198e-04 9.8415134384612578e-04 1.8394182847494762e-03 2.5268771352982421e-03 2.6732836396268431e-03 2.1527530098875373e-03 1.0529771199273234e-03 6.7531719081148820e-05 7.0563732403163535e-04 2.1693792970953157e-03 4.0546570895260399e-03 5.5700326158459219e-03 5.8927586597048972e-03 4.7453453015029899e-03 2.3210930354221910e-03 9.5428321789277660e-05 9.9712820951385300e-04 3.0655257792468536e-03 5.7295909427172078e-03 7.8709508937671816e-03 8.3269918844462113e-03 6.7055943958460058e-03 3.2799109261474457e-03 1.0960133958897333e-04 1.1452218361551534e-03 3.5208178935779346e-03 6.5805501714625144e-03 9.0399458194964193e-03 9.5637179695395921e-03 7.7015100535539399e-03 3.7670434470436186e-03 1.0909158881750920e-04 1.1398953644592175e-03 3.5044426686439921e-03 6.5499438297288914e-03 8.9979008726764516e-03 9.5192366288747079e-03 7.6656904684569756e-03 3.7495229216094202e-03 9.3872129687885294e-05 9.8086758091956773e-04 3.0155348318048640e-03 5.6361557983426727e-03 7.7425964601199040e-03 8.1911999897511540e-03 6.5962435299773501e-03 3.2264239308620961e-03 6.6528561496558502e-05 6.9515535014564288e-04 2.1371540491760886e-03 3.9944266687090150e-03 5.4872920663894568e-03 5.8052241187917042e-03 4.6748548826284183e-03 2.2866141936074107e-03 3.0492198109084474e-05 3.1861224970103954e-04 9.7952703413249024e-04 1.8307753707921350e-03 2.5150038479647609e-03 2.6607224862379830e-03 2.1426376777159300e-03 1.0480294827424552e-03
